Query_Name	Query_Start	Query_End	Strand	Target_Name	Target_Start	Target_End	Num_ResidueMatches	Aln_BlockLength	Prop_Match	Target_Middle	Query_Middle	Dist_Middles	Query_Length	Target_Length	QueryOverlap_Genes	TargetOverlap_Genes	QueryOverlap_TE	TargetOverlap_TE	Query_Contains_Esx	Query_Contains_PEPPE	Query_Contains_REP13E12	Query_NoOverlap_Wi_PEPPE_Esx_13E12_Genes	SeqID	Dist	QueryCoords	TargetCoords	QueryToTarget_ID	Query_Cluster	Query_Cluster_Start	Query_Cluster_End	Target_Cluster	Target_Cluster_Start	Target_Cluster_End
NC_000962.3	3483945	3485111	-	NC_000962.3	908180	909346	1166	1166	1.0	908763.0	3484528.0	2575765.0	1166	1166	cysA3,sseC1	sseC2,cysA2	0	0	False	False	False	True	100.0	1835767.0	NC_000962.3:3483945-3485111	NC_000962.3:908180-909346	NC_000962.3:3483945-3485111;NC_000962.3:908180-909346	156	3483945	3485111	34	908180	909346
NC_000962.3	3527948	3529162	+	NC_000962.3	2638257	2639531	963	1304	0.7384969325153374	2638894.0	3528555.0	889661.0	1214	1274	PPE53	PPE40	0	0	False	True	False	False	73.84969325153375	889661.0	NC_000962.3:3527948-3529162	NC_000962.3:2638257-2639531	NC_000962.3:3527948-3529162;NC_000962.3:2638257-2639531	157	3527948	3529180	114	2637928	2639613
NC_000962.3	3528674	3529180	+	NC_000962.3	3766610	3767119	411	525	0.7828571428571428	3766864.5	3528927.0	237937.5	506	509	PPE53	PPE56	0	0	False	True	False	False	78.28571428571428	237937.5	NC_000962.3:3528674-3529180	NC_000962.3:3766610-3767119	NC_000962.3:3528674-3529180;NC_000962.3:3766610-3767119	157	3527948	3529180	170	3755950	3767119
NC_000962.3	3551212	3552584	-	NC_000962.3	3795057	3796426	1367	1372	0.9963556851311953	3795741.5	3551898.0	243843.5	1372	1369	Rv3184,Rv3185	Rv3380c,Rv3381c	1	1	False	False	False	True	99.63556851311954	243843.5	NC_000962.3:3551212-3552584	NC_000962.3:3795057-3796426	NC_000962.3:3551212-3552584;NC_000962.3:3795057-3796426	158	3551212	3552587	172	3795041	3796426
NC_000962.3	3551224	3552584	+	NC_000962.3	2972104	2973463	1359	1360	0.9992647058823529	2972783.5	3551904.0	579120.5	1360	1359	Rv3184,Rv3185	Rv2648,Rv2649	1	1	False	False	False	True	99.92647058823529	579120.5	NC_000962.3:3551224-3552584	NC_000962.3:2972104-2973463	NC_000962.3:3551224-3552584;NC_000962.3:2972104-2973463	158	3551212	3552587	127	2972104	2973463
NC_000962.3	3551226	3552587	+	NC_000962.3	2365410	2366771	1361	1361	1.0	2366090.5	3551906.5	1185816.0	1361	1361	Rv3184,Rv3185	Rv2105,Rv2106	1	1	False	False	False	True	100.0	1185816.0	NC_000962.3:3551226-3552587	NC_000962.3:2365410-2366771	NC_000962.3:3551226-3552587;NC_000962.3:2365410-2366771	158	3551212	3552587	103	2365403	2366771
NC_000962.3	3551229	3552584	+	NC_000962.3	889020	890375	1355	1355	1.0	889697.5	3551906.5	2662209.0	1355	1355	Rv3184,Rv3185	Rv0795,Rv0796	1	1	False	False	False	True	100.0	1749323.0	NC_000962.3:3551229-3552584	NC_000962.3:889020-890375	NC_000962.3:3551229-3552584;NC_000962.3:889020-890375	158	3551212	3552587	33	889019	891461
NC_000962.3	3551229	3552584	-	NC_000962.3	1541951	1543306	1355	1355	1.0	1542628.5	3551906.5	2009278.0	1355	1355	Rv3184,Rv3185	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	2009278.0	NC_000962.3:3551229-3552584	NC_000962.3:1541951-1543306	NC_000962.3:3551229-3552584;NC_000962.3:1541951-1543306	158	3551212	3552587	60	1541948	1543318
NC_000962.3	3551229	3552584	+	NC_000962.3	1996100	1997455	1355	1355	1.0	1996777.5	3551906.5	1555129.0	1355	1355	Rv3184,Rv3185	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	1555129.0	NC_000962.3:3551229-3552584	NC_000962.3:1996100-1997455	NC_000962.3:3551229-3552584;NC_000962.3:1996100-1997455	158	3551212	3552587	83	1996098	1998612
NC_000962.3	3551229	3552584	+	NC_000962.3	2635576	2636931	1355	1355	1.0	2636253.5	3551906.5	915653.0	1355	1355	Rv3184,Rv3185	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	915653.0	NC_000962.3:3551229-3552584	NC_000962.3:2635576-2636931	NC_000962.3:3551229-3552584;NC_000962.3:2635576-2636931	158	3551212	3552587	112	2634780	2637028
NC_000962.3	3551229	3552584	+	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	3551906.5	1483.0	1355	1355	Rv3184,Rv3185	Rv3186,Rv3187	1	1	False	False	False	True	100.0	1483.0	NC_000962.3:3551229-3552584	NC_000962.3:3552712-3554067	NC_000962.3:3551229-3552584;NC_000962.3:3552712-3554067	158	3551212	3552587	159	3552704	3554070
NC_000962.3	3551229	3552584	+	NC_000962.3	3710381	3711736	1355	1355	1.0	3711058.5	3551906.5	159152.0	1355	1355	Rv3184,Rv3185	Rv3325,Rv3326	1	1	False	False	False	True	100.0	159152.0	NC_000962.3:3551229-3552584	NC_000962.3:3710381-3711736	NC_000962.3:3551229-3552584;NC_000962.3:3710381-3711736	158	3551212	3552587	162	3710379	3712822
NC_000962.3	3551229	3552584	+	NC_000962.3	3890778	3892133	1355	1355	1.0	3891455.5	3551906.5	339549.0	1355	1355	Rv3184,Rv3185	Rv3474,Rv3475	1	1	False	False	False	True	100.0	339549.0	NC_000962.3:3551229-3552584	NC_000962.3:3890778-3892133	NC_000962.3:3551229-3552584;NC_000962.3:3890778-3892133	158	3551212	3552587	178	3890771	3892140
NC_000962.3	3551229	3552585	-	NC_000962.3	1987701	1989057	1356	1356	1.0	1988379.0	3551907.0	1563528.0	1356	1356	Rv3184,Rv3185	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	1563528.0	NC_000962.3:3551229-3552585	NC_000962.3:1987701-1989057	NC_000962.3:3551229-3552585;NC_000962.3:1987701-1989057	158	3551212	3552587	82	1987686	1989059
NC_000962.3	3551229	3552585	-	NC_000962.3	2430115	2431471	1356	1356	1.0	2430793.0	3551907.0	1121114.0	1356	1356	Rv3184,Rv3185	Rv2167c,Rv2168c	1	1	False	False	False	True	100.0	1121114.0	NC_000962.3:3551229-3552585	NC_000962.3:2430115-2431471	NC_000962.3:3551229-3552585;NC_000962.3:2430115-2431471	158	3551212	3552587	104	2430113	2431474
NC_000962.3	3551229	3552585	+	NC_000962.3	2550013	2551369	1356	1356	1.0	2550691.0	3551907.0	1001216.0	1356	1356	Rv3184,Rv3185	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	1001216.0	NC_000962.3:3551229-3552585	NC_000962.3:2550013-2551369	NC_000962.3:3551229-3552585;NC_000962.3:2550013-2551369	158	3551212	3552587	110	2550005	2551370
NC_000962.3	3551229	3552585	-	NC_000962.3	2784613	2785969	1356	1356	1.0	2785291.0	3551907.0	766616.0	1356	1356	Rv3184,Rv3185	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	766616.0	NC_000962.3:3551229-3552585	NC_000962.3:2784613-2785969	NC_000962.3:3551229-3552585;NC_000962.3:2784613-2785969	158	3551212	3552587	118	2784600	2785977
NC_000962.3	3551229	3552585	-	NC_000962.3	3120522	3121878	1356	1356	1.0	3121200.0	3551907.0	430707.0	1356	1356	Rv3184,Rv3185	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	430707.0	NC_000962.3:3551229-3552585	NC_000962.3:3120522-3121878	NC_000962.3:3551229-3552585;NC_000962.3:3120522-3121878	158	3551212	3552587	137	3119183	3123577
NC_000962.3	3552704	3554067	+	NC_000962.3	3890771	3892133	1361	1363	0.9985326485693323	3891452.0	3553385.5	338066.5	1363	1362	Rv3186,Rv3187	Rv3474,Rv3475	1	1	False	False	False	True	99.85326485693324	338066.5	NC_000962.3:3552704-3554067	NC_000962.3:3890771-3892133	NC_000962.3:3552704-3554067;NC_000962.3:3890771-3892133	159	3552704	3554070	178	3890771	3892140
NC_000962.3	3552708	3554070	-	NC_000962.3	3795054	3796416	1362	1362	1.0	3795735.0	3553389.0	242346.0	1362	1362	Rv3186,Rv3187	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	242346.0	NC_000962.3:3552708-3554070	NC_000962.3:3795054-3796416	NC_000962.3:3552708-3554070;NC_000962.3:3795054-3796416	159	3552704	3554070	172	3795041	3796426
NC_000962.3	3552712	3554067	+	NC_000962.3	889020	890375	1355	1355	1.0	889697.5	3553389.5	2663692.0	1355	1355	Rv3186,Rv3187	Rv0795,Rv0796	1	1	False	False	False	True	100.0	1747840.0	NC_000962.3:3552712-3554067	NC_000962.3:889020-890375	NC_000962.3:3552712-3554067;NC_000962.3:889020-890375	159	3552704	3554070	33	889019	891461
NC_000962.3	3552712	3554067	-	NC_000962.3	1541951	1543306	1355	1355	1.0	1542628.5	3553389.5	2010761.0	1355	1355	Rv3186,Rv3187	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	2010761.0	NC_000962.3:3552712-3554067	NC_000962.3:1541951-1543306	NC_000962.3:3552712-3554067;NC_000962.3:1541951-1543306	159	3552704	3554070	60	1541948	1543318
NC_000962.3	3552712	3554067	-	NC_000962.3	1987702	1989057	1355	1355	1.0	1988379.5	3553389.5	1565010.0	1355	1355	Rv3186,Rv3187	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	1565010.0	NC_000962.3:3552712-3554067	NC_000962.3:1987702-1989057	NC_000962.3:3552712-3554067;NC_000962.3:1987702-1989057	159	3552704	3554070	82	1987686	1989059
NC_000962.3	3552712	3554067	+	NC_000962.3	1996100	1997455	1355	1355	1.0	1996777.5	3553389.5	1556612.0	1355	1355	Rv3186,Rv3187	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	1556612.0	NC_000962.3:3552712-3554067	NC_000962.3:1996100-1997455	NC_000962.3:3552712-3554067;NC_000962.3:1996100-1997455	159	3552704	3554070	83	1996098	1998612
NC_000962.3	3552712	3554067	+	NC_000962.3	2365413	2366768	1355	1355	1.0	2366090.5	3553389.5	1187299.0	1355	1355	Rv3186,Rv3187	Rv2105,Rv2106	1	1	False	False	False	True	100.0	1187299.0	NC_000962.3:3552712-3554067	NC_000962.3:2365413-2366768	NC_000962.3:3552712-3554067;NC_000962.3:2365413-2366768	159	3552704	3554070	103	2365403	2366771
NC_000962.3	3552712	3554067	-	NC_000962.3	2430116	2431471	1355	1355	1.0	2430793.5	3553389.5	1122596.0	1355	1355	Rv3186,Rv3187	Rv2167c,Rv2168c	1	1	False	False	False	True	100.0	1122596.0	NC_000962.3:3552712-3554067	NC_000962.3:2430116-2431471	NC_000962.3:3552712-3554067;NC_000962.3:2430116-2431471	159	3552704	3554070	104	2430113	2431474
NC_000962.3	3552712	3554067	+	NC_000962.3	2550013	2551368	1355	1355	1.0	2550690.5	3553389.5	1002699.0	1355	1355	Rv3186,Rv3187	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	1002699.0	NC_000962.3:3552712-3554067	NC_000962.3:2550013-2551368	NC_000962.3:3552712-3554067;NC_000962.3:2550013-2551368	159	3552704	3554070	110	2550005	2551370
NC_000962.3	3552712	3554067	-	NC_000962.3	2784614	2785969	1355	1355	1.0	2785291.5	3553389.5	768098.0	1355	1355	Rv3186,Rv3187	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	768098.0	NC_000962.3:3552712-3554067	NC_000962.3:2784614-2785969	NC_000962.3:3552712-3554067;NC_000962.3:2784614-2785969	159	3552704	3554070	118	2784600	2785977
NC_000962.3	3552712	3554067	+	NC_000962.3	2972108	2973463	1355	1355	1.0	2972785.5	3553389.5	580604.0	1355	1355	Rv3186,Rv3187	Rv2648,Rv2649	1	1	False	False	False	True	100.0	580604.0	NC_000962.3:3552712-3554067	NC_000962.3:2972108-2973463	NC_000962.3:3552712-3554067;NC_000962.3:2972108-2973463	159	3552704	3554070	127	2972104	2973463
NC_000962.3	3552712	3554067	-	NC_000962.3	3120523	3121878	1355	1355	1.0	3121200.5	3553389.5	432189.0	1355	1355	Rv3186,Rv3187	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	432189.0	NC_000962.3:3552712-3554067	NC_000962.3:3120523-3121878	NC_000962.3:3552712-3554067;NC_000962.3:3120523-3121878	159	3552704	3554070	137	3119183	3123577
NC_000962.3	3552712	3554067	+	NC_000962.3	3551229	3552584	1355	1355	1.0	3551906.5	3553389.5	1483.0	1355	1355	Rv3186,Rv3187	Rv3184,Rv3185	1	1	False	False	False	True	100.0	1483.0	NC_000962.3:3552712-3554067	NC_000962.3:3551229-3552584	NC_000962.3:3552712-3554067;NC_000962.3:3551229-3552584	159	3552704	3554070	158	3551212	3552587
NC_000962.3	3552712	3554067	+	NC_000962.3	3710381	3711736	1355	1355	1.0	3711058.5	3553389.5	157669.0	1355	1355	Rv3186,Rv3187	Rv3325,Rv3326	1	1	False	False	False	True	100.0	157669.0	NC_000962.3:3552712-3554067	NC_000962.3:3710381-3711736	NC_000962.3:3552712-3554067;NC_000962.3:3710381-3711736	159	3552704	3554070	162	3710379	3712822
NC_000962.3	3552712	3554068	+	NC_000962.3	2635576	2636932	1356	1356	1.0	2636254.0	3553390.0	917136.0	1356	1356	Rv3186,Rv3187	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	917136.0	NC_000962.3:3552712-3554068	NC_000962.3:2635576-2636932	NC_000962.3:3552712-3554068;NC_000962.3:2635576-2636932	159	3552704	3554070	112	2634780	2637028
NC_000962.3	3594262	3594343	+	NC_000962.3	3594374	3594455	77	81	0.9506172839506173	3594414.5	3594302.5	112.0	81	81			0	0	False	False	False	True	95.06172839506173	112.0	NC_000962.3:3594262-3594343	NC_000962.3:3594374-3594455	NC_000962.3:3594262-3594343;NC_000962.3:3594374-3594455	160	3594262	3594343	161	3594374	3594455
NC_000962.3	3594374	3594455	+	NC_000962.3	3594262	3594343	77	81	0.9506172839506173	3594302.5	3594414.5	112.0	81	81			0	0	False	False	False	True	95.06172839506173	112.0	NC_000962.3:3594374-3594455	NC_000962.3:3594262-3594343	NC_000962.3:3594374-3594455;NC_000962.3:3594262-3594343	161	3594374	3594455	160	3594262	3594343
NC_000962.3	3710379	3711738	+	NC_000962.3	3890776	3892135	1359	1359	1.0	3891455.5	3711058.5	180397.0	1359	1359	Rv3325,Rv3326	Rv3474,Rv3475	1	1	False	False	False	True	100.0	180397.0	NC_000962.3:3710379-3711738	NC_000962.3:3890776-3892135	NC_000962.3:3710379-3711738;NC_000962.3:3890776-3892135	162	3710379	3712822	178	3890771	3892140
NC_000962.3	3710380	3711736	-	NC_000962.3	1987702	1989058	1356	1356	1.0	1988380.0	3711058.0	1722678.0	1356	1356	Rv3325,Rv3326	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	1722678.0	NC_000962.3:3710380-3711736	NC_000962.3:1987702-1989058	NC_000962.3:3710380-3711736;NC_000962.3:1987702-1989058	162	3710379	3712822	82	1987686	1989059
NC_000962.3	3710380	3711736	-	NC_000962.3	2430116	2431472	1356	1356	1.0	2430794.0	3711058.0	1280264.0	1356	1356	Rv3325,Rv3326	Rv2167c,Rv2168c	1	1	False	False	False	True	100.0	1280264.0	NC_000962.3:3710380-3711736	NC_000962.3:2430116-2431472	NC_000962.3:3710380-3711736;NC_000962.3:2430116-2431472	162	3710379	3712822	104	2430113	2431474
NC_000962.3	3710380	3711736	+	NC_000962.3	2635575	2636931	1356	1356	1.0	2636253.0	3711058.0	1074805.0	1356	1356	Rv3325,Rv3326	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	1074805.0	NC_000962.3:3710380-3711736	NC_000962.3:2635575-2636931	NC_000962.3:3710380-3711736;NC_000962.3:2635575-2636931	162	3710379	3712822	112	2634780	2637028
NC_000962.3	3710380	3711736	-	NC_000962.3	3120523	3121879	1356	1356	1.0	3121201.0	3711058.0	589857.0	1356	1356	Rv3325,Rv3326	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	589857.0	NC_000962.3:3710380-3711736	NC_000962.3:3120523-3121879	NC_000962.3:3710380-3711736;NC_000962.3:3120523-3121879	162	3710379	3712822	137	3119183	3123577
NC_000962.3	3710380	3711737	-	NC_000962.3	1541950	1543307	1357	1357	1.0	1542628.5	3711058.5	2168430.0	1357	1357	Rv3325,Rv3326	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	2168430.0	NC_000962.3:3710380-3711737	NC_000962.3:1541950-1543307	NC_000962.3:3710380-3711737;NC_000962.3:1541950-1543307	162	3710379	3712822	60	1541948	1543318
NC_000962.3	3710380	3711737	+	NC_000962.3	1996099	1997456	1357	1357	1.0	1996777.5	3711058.5	1714281.0	1357	1357	Rv3325,Rv3326	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	1714281.0	NC_000962.3:3710380-3711737	NC_000962.3:1996099-1997456	NC_000962.3:3710380-3711737;NC_000962.3:1996099-1997456	162	3710379	3712822	83	1996098	1998612
NC_000962.3	3710381	3711736	+	NC_000962.3	2365413	2366768	1355	1355	1.0	2366090.5	3711058.5	1344968.0	1355	1355	Rv3325,Rv3326	Rv2105,Rv2106	1	1	False	False	False	True	100.0	1344968.0	NC_000962.3:3710381-3711736	NC_000962.3:2365413-2366768	NC_000962.3:3710381-3711736;NC_000962.3:2365413-2366768	162	3710379	3712822	103	2365403	2366771
NC_000962.3	3710381	3711736	+	NC_000962.3	2550013	2551368	1355	1355	1.0	2550690.5	3711058.5	1160368.0	1355	1355	Rv3325,Rv3326	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	1160368.0	NC_000962.3:3710381-3711736	NC_000962.3:2550013-2551368	NC_000962.3:3710381-3711736;NC_000962.3:2550013-2551368	162	3710379	3712822	110	2550005	2551370
NC_000962.3	3710381	3711736	-	NC_000962.3	2784614	2785969	1355	1355	1.0	2785291.5	3711058.5	925767.0	1355	1355	Rv3325,Rv3326	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	925767.0	NC_000962.3:3710381-3711736	NC_000962.3:2784614-2785969	NC_000962.3:3710381-3711736;NC_000962.3:2784614-2785969	162	3710379	3712822	118	2784600	2785977
NC_000962.3	3710381	3711736	+	NC_000962.3	2972108	2973463	1355	1355	1.0	2972785.5	3711058.5	738273.0	1355	1355	Rv3325,Rv3326	Rv2648,Rv2649	1	1	False	False	False	True	100.0	738273.0	NC_000962.3:3710381-3711736	NC_000962.3:2972108-2973463	NC_000962.3:3710381-3711736;NC_000962.3:2972108-2973463	162	3710379	3712822	127	2972104	2973463
NC_000962.3	3710381	3711736	+	NC_000962.3	3551229	3552584	1355	1355	1.0	3551906.5	3711058.5	159152.0	1355	1355	Rv3325,Rv3326	Rv3184,Rv3185	1	1	False	False	False	True	100.0	159152.0	NC_000962.3:3710381-3711736	NC_000962.3:3551229-3552584	NC_000962.3:3710381-3711736;NC_000962.3:3551229-3552584	162	3710379	3712822	158	3551212	3552587
NC_000962.3	3710381	3711736	+	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	3711058.5	157669.0	1355	1355	Rv3325,Rv3326	Rv3186,Rv3187	1	1	False	False	False	True	100.0	157669.0	NC_000962.3:3710381-3711736	NC_000962.3:3552712-3554067	NC_000962.3:3710381-3711736;NC_000962.3:3552712-3554067	162	3710379	3712822	159	3552704	3554070
NC_000962.3	3710381	3711736	-	NC_000962.3	3795057	3796412	1355	1355	1.0	3795734.5	3711058.5	84676.0	1355	1355	Rv3325,Rv3326	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	84676.0	NC_000962.3:3710381-3711736	NC_000962.3:3795057-3796412	NC_000962.3:3710381-3711736;NC_000962.3:3795057-3796412	162	3710379	3712822	172	3795041	3796426
NC_000962.3	3710381	3712822	+	NC_000962.3	889020	891461	2440	2441	0.9995903318312167	890240.5	3711601.5	2821361.0	2441	2441	Rv3325,Rv3326,Rv3327	Rv0795,Rv0796,Rv0797	1	1	False	False	False	True	99.95903318312168	1590171.0	NC_000962.3:3710381-3712822	NC_000962.3:889020-891461	NC_000962.3:3710381-3712822;NC_000962.3:889020-891461	162	3710379	3712822	33	889019	891461
NC_000962.3	3730350	3731064	+	NC_000962.3	3732078	3732792	704	714	0.9859943977591037	3732435.0	3730707.0	1728.0	714	714	PPE54	PPE54	0	0	False	True	False	False	98.59943977591037	1728.0	NC_000962.3:3730350-3731064	NC_000962.3:3732078-3732792	NC_000962.3:3730350-3731064;NC_000962.3:3732078-3732792	163	3730350	3731064	164	3732078	3732792
NC_000962.3	3730352	3731031	+	NC_000962.3	3735635	3736314	659	679	0.9705449189985272	3735974.5	3730691.5	5283.0	679	679	PPE54	PPE54	0	0	False	True	False	False	97.05449189985272	5283.0	NC_000962.3:3730352-3731031	NC_000962.3:3735635-3736314	NC_000962.3:3730352-3731031;NC_000962.3:3735635-3736314	163	3730350	3731064	165	3735635	3736314
NC_000962.3	3732078	3732792	+	NC_000962.3	3730350	3731064	704	714	0.9859943977591037	3730707.0	3732435.0	1728.0	714	714	PPE54	PPE54	0	0	False	True	False	False	98.59943977591037	1728.0	NC_000962.3:3732078-3732792	NC_000962.3:3730350-3731064	NC_000962.3:3732078-3732792;NC_000962.3:3730350-3731064	164	3732078	3732792	163	3730350	3731064
NC_000962.3	3735635	3736314	+	NC_000962.3	3730352	3731031	659	679	0.9705449189985272	3730691.5	3735974.5	5283.0	679	679	PPE54	PPE54	0	0	False	True	False	False	97.05449189985272	5283.0	NC_000962.3:3735635-3736314	NC_000962.3:3730352-3731031	NC_000962.3:3735635-3736314;NC_000962.3:3730352-3731031	165	3735635	3736314	163	3730350	3731064
NC_000962.3	3738002	3738776	+	NC_000962.3	1631389	1632123	555	824	0.6735436893203883	1631756.0	3738389.0	2106633.0	774	734	PE_PGRS49,PE_PGRS50	PE_PGRS27	0	0	False	True	False	False	67.35436893203884	2106633.0	NC_000962.3:3738002-3738776	NC_000962.3:1631389-1632123	NC_000962.3:3738002-3738776;NC_000962.3:1631389-1632123	166	3738002	3738776	62	1631389	1632123
NC_000962.3	3743243	3743501	+	NC_000962.3	3769559	3769853	251	294	0.8537414965986394	3769706.0	3743372.0	26334.0	258	294	Rv3346c	Rv3355c,folD	0	0	False	False	False	True	85.37414965986395	26334.0	NC_000962.3:3743243-3743501	NC_000962.3:3769559-3769853	NC_000962.3:3743243-3743501;NC_000962.3:3769559-3769853	167	3743243	3743501	171	3769559	3769853
NC_000962.3	3743709	3753178	+	NC_000962.3	3755950	3767096	7612	11427	0.6661415944692395	3761523.0	3748443.5	13079.5	9469	11146	PPE55	PPE56	0	0	False	True	False	False	66.61415944692395	13079.5	NC_000962.3:3743709-3753178	NC_000962.3:3755950-3767096	NC_000962.3:3743709-3753178;NC_000962.3:3755950-3767096	168	3743709	3753178	170	3755950	3767119
NC_000962.3	3744687	3747553	+	NC_000962.3	3762283	3765089	2156	2970	0.725925925925926	3763686.0	3746120.0	17566.0	2866	2806	PPE55	PPE56	0	0	False	True	False	False	72.5925925925926	17566.0	NC_000962.3:3744687-3747553	NC_000962.3:3762283-3765089	NC_000962.3:3744687-3747553;NC_000962.3:3762283-3765089	168	3743709	3753178	170	3755950	3767119
NC_000962.3	3744694	3745777	+	NC_000962.3	3764036	3765089	828	1092	0.7582417582417582	3764562.5	3745235.5	19327.0	1083	1053	PPE55	PPE56	0	0	False	True	False	False	75.82417582417582	19327.0	NC_000962.3:3744694-3745777	NC_000962.3:3764036-3765089	NC_000962.3:3744694-3745777;NC_000962.3:3764036-3765089	168	3743709	3753178	170	3755950	3767119
NC_000962.3	3744703	3745798	+	NC_000962.3	3750139	3751204	891	1099	0.8107370336669699	3750671.5	3745250.5	5421.0	1095	1065	PPE55	PPE55	0	0	False	True	False	False	81.07370336669699	5421.0	NC_000962.3:3744703-3745798	NC_000962.3:3750139-3751204	NC_000962.3:3744703-3745798;NC_000962.3:3750139-3751204	168	3743709	3753178	168	3743709	3753178
NC_000962.3	3744703	3745805	+	NC_000962.3	3746512	3747584	893	1120	0.7973214285714286	3747048.0	3745254.0	1794.0	1102	1072	PPE55	PPE55	0	0	False	True	False	False	79.73214285714286	1794.0	NC_000962.3:3744703-3745805	NC_000962.3:3746512-3747584	NC_000962.3:3744703-3745805;NC_000962.3:3746512-3747584	168	3743709	3753178	168	3743709	3753178
NC_000962.3	3746506	3747586	+	NC_000962.3	3762293	3763361	866	1087	0.796688132474701	3762827.0	3747046.0	15781.0	1080	1068	PPE55	PPE56	0	0	False	True	False	False	79.6688132474701	15781.0	NC_000962.3:3746506-3747586	NC_000962.3:3762293-3763361	NC_000962.3:3746506-3747586;NC_000962.3:3762293-3763361	168	3743709	3753178	170	3755950	3767119
NC_000962.3	3746506	3748890	+	NC_000962.3	3750133	3752472	1866	2468	0.7560777957860616	3751302.5	3747698.0	3604.5	2384	2339	PPE55	PPE55	0	0	False	True	False	False	75.60777957860616	3604.5	NC_000962.3:3746506-3748890	NC_000962.3:3750133-3752472	NC_000962.3:3746506-3748890;NC_000962.3:3750133-3752472	168	3743709	3753178	168	3743709	3753178
NC_000962.3	3746510	3747596	+	NC_000962.3	3756942	3758031	908	1097	0.8277119416590701	3757486.5	3747053.0	10433.5	1086	1089	PPE55	PPE56	0	0	False	True	False	False	82.77119416590702	10433.5	NC_000962.3:3746510-3747596	NC_000962.3:3756942-3758031	NC_000962.3:3746510-3747596;NC_000962.3:3756942-3758031	168	3743709	3753178	170	3755950	3767119
NC_000962.3	3746512	3747584	+	NC_000962.3	3744703	3745805	893	1120	0.7973214285714286	3745254.0	3747048.0	1794.0	1072	1102	PPE55	PPE55	0	0	False	True	False	False	79.73214285714286	1794.0	NC_000962.3:3746512-3747584	NC_000962.3:3744703-3745805	NC_000962.3:3746512-3747584;NC_000962.3:3744703-3745805	168	3743709	3753178	168	3743709	3753178
NC_000962.3	3746539	3747233	+	NC_000962.3	3748321	3749015	595	697	0.8536585365853658	3748668.0	3746886.0	1782.0	694	694	PPE55	PPE55	0	0	False	True	False	False	85.36585365853658	1782.0	NC_000962.3:3746539-3747233	NC_000962.3:3748321-3749015	NC_000962.3:3746539-3747233;NC_000962.3:3748321-3749015	168	3743709	3753178	168	3743709	3753178
NC_000962.3	3748268	3748972	+	NC_000962.3	3758679	3759386	577	709	0.8138222849083215	3759032.5	3748620.0	10412.5	704	707	PPE55	PPE56	0	0	False	True	False	False	81.38222849083215	10412.5	NC_000962.3:3748268-3748972	NC_000962.3:3758679-3759386	NC_000962.3:3748268-3748972;NC_000962.3:3758679-3759386	168	3743709	3753178	170	3755950	3767119
NC_000962.3	3748321	3749015	+	NC_000962.3	3746539	3747233	595	697	0.8536585365853658	3746886.0	3748668.0	1782.0	694	694	PPE55	PPE55	0	0	False	True	False	False	85.36585365853658	1782.0	NC_000962.3:3748321-3749015	NC_000962.3:3746539-3747233	NC_000962.3:3748321-3749015;NC_000962.3:3746539-3747233	168	3743709	3753178	168	3743709	3753178
NC_000962.3	3748321	3749045	+	NC_000962.3	3744730	3745463	595	734	0.8106267029972752	3745096.5	3748683.0	3586.5	724	733	PPE55	PPE55	0	0	False	True	False	False	81.06267029972753	3586.5	NC_000962.3:3748321-3749045	NC_000962.3:3744730-3745463	NC_000962.3:3748321-3749045;NC_000962.3:3744730-3745463	168	3743709	3753178	168	3743709	3753178
